ix	iy	Dee	FED	sid	Ch	Harness	PNA	PNB
62	91	2	648	0	419	1	101	206
62	92	2	648	0	417	1	101	206
62	93	2	648	0	415	1	101	206
62	94	2	648	0	423	1	101	206
62	95	2	648	0	421	1	101	206
62	96	2	648	0	733	1	101	206
62	97	2	648	0	731	1	101	206
63	4	2	653	1	52	18	105	210
63	5	2	653	1	57	18	105	210
63	6	2	653	1	36	18	105	210
63	7	2	653	1	38	18	105	210
63	8	2	653	1	39	18	105	210
63	9	2	653	1	31	18	105	210
63	10	2	653	1	34	18	105	210
63	11	2	653	1	15	18	105	210
63	12	2	653	1	9	18	105	210
63	13	2	653	1	10	18	105	210
63	14	2	653	1	12	18	105	210
63	15	2	653	1	13	18	105	210
63	16	2	654	0	532	16	107	202
63	17	2	654	0	541	16	107	202
63	18	2	654	0	536	16	107	202
63	19	2	654	0	537	16	107	202
63	20	2	654	0	538	16	107	202
63	21	2	654	0	361	16	107	202
63	22	2	654	0	362	16	107	202
63	23	2	654	0	363	16	107	202
63	24	2	654	0	358	16	107	202
63	25	2	654	0	367	16	107	202
63	26	2	654	0	186	17	110	205
63	27	2	654	0	188	17	110	205
63	28	2	654	0	189	17	110	205
63	29	2	654	0	181	17	110	205
63	30	2	654	0	184	17	110	205
63	31	2	654	0	86	17	110	205
63	32	2	654	0	88	17	110	205
63	33	2	654	0	90	17	110	205
63	34	2	654	0	91	17	110	205
63	35	2	654	0	84	17	110	205
63	36	2	654	0	32	17	110	205
63	37	2	654	0	34	17	110	205
63	38	2	654	0	35	17	110	205
63	39	2	654	0	36	17	110	205
63	40	2	654	0	39	17	110	205
63	41	2	654	0	10	17	110	205
63	42	2	654	0	9	17	110	205
63	43	2	654	0	11	17	110	205
63	44	2	654	0	13	17	110	205
63	45	2	654	0	17	17	110	205
63	46	2	646	0	240	11	108	203
63	47	2	646	0	242	11	108	203
63	48	2	646	0	234	11	108	203
63	49	2	646	0	236	11	108	203
63	50	2	646	0	238	11	108	203
63	51	2	647	0	788	7	102	207
63	52	2	647	0	786	7	102	207
63	53	2	647	0	794	7	102	207
63	54	2	647	0	792	7	102	207
63	55	2	647	0	780	7	102	207
63	56	2	647	0	643	7	102	207
63	57	2	647	0	639	7	102	207
63	58	2	647	0	638	7	102	207
63	59	2	647	0	632	7	102	207
63	60	2	647	0	636	7	102	207
63	61	2	647	0	432	7	102	207
63	62	2	647	0	443	7	102	207
63	63	2	647	0	441	7	102	207
63	64	2	647	0	439	7	102	207
63	65	2	647	0	436	7	102	207
63	66	2	648	0	807	4	104	209
63	67	2	648	0	817	4	104	209
63	68	2	648	0	815	4	104	209
63	69	2	648	0	814	4	104	209
63	70	2	648	0	811	4	104	209
63	71	2	648	0	757	4	104	209
63	72	2	648	0	755	4	104	209
63	73	2	648	0	764	4	104	209
63	74	2	648	0	762	4	104	209
63	75	2	648	0	760	4	104	209
63	76	2	648	0	669	3	103	208
63	77	2	648	0	657	3	103	208
63	78	2	648	0	664	3	103	208
63	79	2	648	0	663	3	103	208
63	80	2	648	0	661	3	103	208
63	81	2	648	0	588	2	102	207
63	82	2	648	0	586	2	102	207
63	83	2	648	0	585	2	102	207
63	84	2	648	0	592	2	102	207
63	85	2	648	0	580	2	102	207
63	86	2	648	0	489	2	102	207
63	87	2	648	0	487	2	102	207
63	88	2	648	0	486	2	102	207
63	89	2	648	0	494	2	102	207
63	90	2	648	0	480	2	102	207
63	91	2	648	0	407	1	101	206
63	92	2	648	0	405	1	101	206
63	93	2	648	0	412	1	101	206
63	94	2	648	0	411	1	101	206
63	95	2	648	0	410	1	101	206
63	96	2	648	0	734	1	101	206
63	97	2	648	0	725	1	101	206
64	4	2	653	1	51	18	105	210
64	5	2	653	1	54	18	105	210
64	6	2	653	1	35	18	105	210
64	7	2	653	1	37	18	105	210
64	8	2	653	1	28	18	105	210
64	9	2	653	1	29	18	105	210
64	10	2	653	1	33	18	105	210
64	11	2	653	1	6	18	105	210
64	12	2	653	1	8	18	105	210
64	13	2	653	1	1	18	105	210
64	14	2	653	1	11	18	105	210
64	15	2	653	1	4	18	105	210
64	16	2	654	0	531	16	107	202
64	17	2	654	0	534	16	107	202
64	18	2	654	0	535	16	107	202
64	19	2	654	0	527	16	107	202
64	20	2	654	0	529	16	107	202
64	21	2	654	0	360	16	107	202
64	22	2	654	0	355	16	107	202
64	23	2	654	0	356	16	107	202
64	24	2	654	0	357	16	107	202
64	25	2	654	0	359	16	107	202
64	26	2	654	0	185	17	110	205
64	27	2	654	0	187	17	110	205
64	28	2	654	0	178	17	110	205
64	29	2	654	0	180	17	110	205
64	30	2	654	0	183	17	110	205
64	31	2	654	0	85	17	110	205
64	32	2	654	0	77	17	110	205
64	33	2	654	0	79	17	110	205
64	34	2	654	0	81	17	110	205
64	35	2	654	0	83	17	110	205
64	36	2	654	0	31	17	110	205
64	37	2	654	0	33	17	110	205
64	38	2	654	0	27	17	110	205
64	39	2	654	0	29	17	110	205
64	40	2	654	0	38	17	110	205
64	41	2	654	0	6	17	110	205
64	42	2	654	0	8	17	110	205
64	43	2	654	0	1	17	110	205
64	44	2	654	0	3	17	110	205
64	45	2	654	0	16	17	110	205
64	46	2	646	0	231	11	108	203
64	47	2	646	0	233	11	108	203
64	48	2	646	0	235	11	108	203
64	49	2	646	0	227	11	108	203
64	50	2	646	0	229	11	108	203
64	51	2	647	0	789	7	102	207
64	52	2	647	0	777	7	102	207
64	53	2	647	0	775	7	102	207
64	54	2	647	0	783	7	102	207
64	55	2	647	0	781	7	102	207
64	56	2	647	0	644	7	102	207
64	57	2	647	0	627	7	102	207
64	58	2	647	0	625	7	102	207
64	59	2	647	0	633	7	102	207
64	60	2	647	0	630	7	102	207
64	61	2	647	0	433	7	102	207
64	62	2	647	0	430	7	102	207
64	63	2	647	0	428	7	102	207
64	64	2	647	0	426	7	102	207
64	65	2	647	0	437	7	102	207
64	66	2	648	0	808	4	104	209
64	67	2	648	0	805	4	104	209
64	68	2	648	0	803	4	104	209
64	69	2	648	0	801	4	104	209
64	70	2	648	0	812	4	104	209
64	71	2	648	0	758	4	104	209
64	72	2	648	0	756	4	104	209
64	73	2	648	0	752	4	104	209
64	74	2	648	0	763	4	104	209
64	75	2	648	0	761	4	104	209
64	76	2	648	0	659	3	103	208
64	77	2	648	0	658	3	103	208
64	78	2	648	0	656	3	103	208
64	79	2	648	0	655	3	103	208
64	80	2	648	0	662	3	103	208
64	81	2	648	0	589	2	102	207
64	82	2	648	0	577	2	102	207
64	83	2	648	0	575	2	102	207
64	84	2	648	0	583	2	102	207
64	85	2	648	0	581	2	102	207
64	86	2	648	0	478	2	102	207
64	87	2	648	0	488	2	102	207
64	88	2	648	0	475	2	102	207
64	89	2	648	0	483	2	102	207
64	90	2	648	0	481	2	102	207
64	91	2	648	0	408	1	101	206
64	92	2	648	0	414	1	101	206
64	93	2	648	0	413	1	101	206
64	94	2	648	0	402	1	101	206
64	95	2	648	0	400	1	101	206
64	96	2	648	0	728	1	101	206
64	97	2	648	0	726	1	101	206
65	4	2	653	1	50	18	105	210
65	5	2	653	1	53	18	105	210
65	6	2	653	1	25	18	105	210
65	7	2	653	1	26	18	105	210
65	8	2	653	1	27	18	105	210
65	9	2	653	1	30	18	105	210
65	10	2	653	1	32	18	105	210
65	11	2	653	1	5	18	105	210
65	12	2	653	1	7	18	105	210
65	13	2	653	1	0	18	105	210
65	14	2	653	1	2	18	105	210
65	15	2	653	1	3	18	105	210
65	16	2	654	0	530	16	107	202
65	17	2	654	0	533	16	107	202
65	18	2	654	0	525	16	107	202
65	19	2	654	0	526	16	107	202
65	20	2	654	0	528	16	107	202
65	21	2	654	0	350	16	107	202
65	22	2	654	0	351	16	107	202
65	23	2	654	0	352	16	107	202
65	24	2	654	0	353	16	107	202
65	25	2	654	0	354	16	107	202
65	26	2	654	0	175	17	110	205
65	27	2	654	0	176	17	110	205
65	28	2	654	0	177	17	110	205
65	29	2	654	0	179	17	110	205
65	30	2	654	0	182	17	110	205
65	31	2	654	0	75	17	110	205
65	32	2	654	0	76	17	110	205
65	33	2	654	0	78	17	110	205
65	34	2	654	0	80	17	110	205
65	35	2	654	0	82	17	110	205
65	36	2	654	0	30	17	110	205
65	37	2	654	0	25	17	110	205
65	38	2	654	0	26	17	110	205
65	39	2	654	0	28	17	110	205
65	40	2	654	0	37	17	110	205
65	41	2	654	0	5	17	110	205
65	42	2	654	0	7	17	110	205
65	43	2	654	0	0	17	110	205
65	44	2	654	0	2	17	110	205
65	45	2	654	0	4	17	110	205
65	46	2	646	0	230	11	108	203
65	47	2	646	0	232	11	108	203
65	48	2	646	0	225	11	108	203
65	49	2	646	0	226	11	108	203
65	50	2	646	0	228	11	108	203
65	51	2	647	0	779	7	102	207
65	52	2	647	0	778	7	102	207
65	53	2	647	0	776	7	102	207
65	54	2	647	0	784	7	102	207
65	55	2	647	0	782	7	102	207
65	56	2	647	0	629	7	102	207
65	57	2	647	0	628	7	102	207
65	58	2	647	0	626	7	102	207
65	59	2	647	0	634	7	102	207
65	60	2	647	0	631	7	102	207
65	61	2	647	0	434	7	102	207
65	62	2	647	0	431	7	102	207
65	63	2	647	0	429	7	102	207
65	64	2	647	0	427	7	102	207
65	65	2	647	0	425	7	102	207
65	66	2	648	0	809	4	104	209
65	67	2	648	0	806	4	104	209
65	68	2	648	0	804	4	104	209
65	69	2	648	0	802	4	104	209
65	70	2	648	0	800	4	104	209
65	71	2	648	0	759	4	104	209
65	72	2	648	0	754	4	104	209
65	73	2	648	0	753	4	104	209
65	74	2	648	0	751	4	104	209
65	75	2	648	0	750	4	104	209
65	76	2	648	0	654	3	103	208
65	77	2	648	0	653	3	103	208
65	78	2	648	0	652	3	103	208
65	79	2	648	0	651	3	103	208
65	80	2	648	0	650	3	103	208
65	81	2	648	0	579	2	102	207
65	82	2	648	0	578	2	102	207
65	83	2	648	0	576	2	102	207
65	84	2	648	0	584	2	102	207
65	85	2	648	0	582	2	102	207
65	86	2	648	0	479	2	102	207
65	87	2	648	0	477	2	102	207
65	88	2	648	0	476	2	102	207
65	89	2	648	0	484	2	102	207
65	90	2	648	0	482	2	102	207
65	91	2	648	0	409	1	101	206
65	92	2	648	0	406	1	101	206
65	93	2	648	0	404	1	101	206
65	94	2	648	0	403	1	101	206
65	95	2	648	0	401	1	101	206
65	96	2	648	0	729	1	101	206
65	97	2	648	0	727	1	101	206
66	6	2	654	0	721	16	107	202
66	7	2	654	0	722	16	107	202
66	8	2	654	0	723	16	107	202
66	9	2	654	0	724	16	107	202
66	10	2	654	0	719	16	107	202
66	11	2	654	0	696	16	107	202
66	12	2	654	0	698	16	107	202
66	13	2	654	0	699	16	107	202
66	14	2	654	0	691	16	107	202
66	15	2	654	0	694	16	107	202
66	16	2	654	0	571	16	107	202
66	17	2	654	0	573	16	107	202
66	18	2	654	0	574	16	107	202
66	19	2	654	0	565	16	107	202
66	20	2	654	0	569	16	107	202
66	21	2	654	0	392	16	107	202
66	22	2	654	0	394	16	107	202
66	23	2	654	0	395	16	107	202
66	24	2	654	0	397	16	107	202
66	25	2	654	0	399	16	107	202
66	26	2	654	0	216	16	107	202
66	27	2	654	0	219	16	107	202
66	28	2	654	0	221	16	107	202
66	29	2	654	0	223	16	107	202
66	30	2	654	0	224	16	107	202
66	31	2	654	0	120	17	110	205
66	32	2	654	0	122	17	110	205
66	33	2	654	0	123	17	110	205
66	34	2	654	0	124	17	110	205
66	35	2	654	0	119	17	110	205
66	36	2	654	0	71	17	110	205
66	37	2	654	0	73	17	110	205
66	38	2	654	0	74	17	110	205
66	39	2	654	0	68	17	110	205
66	40	2	654	0	69	17	110	205
66	41	2	646	0	445	11	108	203
66	42	2	646	0	446	11	108	203
66	43	2	646	0	447	11	108	203
66	44	2	646	0	448	11	108	203
66	45	2	646	0	449	11	108	203
66	46	2	646	0	271	11	108	203
66	47	2	646	0	273	11	108	203
66	48	2	646	0	274	11	108	203
66	49	2	646	0	267	11	108	203
66	50	2	646	0	269	11	108	203
66	51	2	646	0	68	11	108	203
66	52	2	646	0	66	11	108	203
66	53	2	646	0	74	11	108	203
66	54	2	646	0	72	11	108	203
66	55	2	646	0	70	11	108	203
66	56	2	647	0	674	7	102	207
66	57	2	647	0	673	7	102	207
66	58	2	647	0	672	7	102	207
66	59	2	647	0	671	7	102	207
66	60	2	647	0	670	7	102	207
66	61	2	647	0	469	7	102	207
66	62	2	647	0	467	7	102	207
66	63	2	647	0	474	7	102	207
66	64	2	647	0	472	7	102	207
66	65	2	647	0	470	7	102	207
66	66	2	647	0	299	7	102	207
66	67	2	647	0	298	7	102	207
66	68	2	647	0	297	7	102	207
66	69	2	647	0	296	7	102	207
66	70	2	647	0	295	7	102	207
66	71	2	648	0	798	4	104	209
66	72	2	648	0	796	4	104	209
66	73	2	648	0	795	4	104	209
66	74	2	648	0	792	4	104	209
66	75	2	648	0	790	4	104	209
66	76	2	648	0	698	3	103	208
66	77	2	648	0	696	3	103	208
66	78	2	648	0	695	3	103	208
66	79	2	648	0	693	3	103	208
66	80	2	648	0	690	3	103	208
66	81	2	648	0	616	3	103	208
66	82	2	648	0	615	3	103	208
66	83	2	648	0	622	3	103	208
66	84	2	648	0	621	3	103	208
66	85	2	648	0	620	3	103	208
66	86	2	648	0	517	2	102	207
66	87	2	648	0	515	2	102	207
66	88	2	648	0	523	2	102	207
66	89	2	648	0	521	2	102	207
66	90	2	648	0	520	2	102	207
66	91	2	648	0	443	1	101	206
66	92	2	648	0	449	1	101	206
66	93	2	648	0	448	1	101	206
66	94	2	648	0	447	1	101	206
66	95	2	648	0	445	1	101	206
67	6	2	654	0	720	16	107	202
67	7	2	654	0	715	16	107	202
67	8	2	654	0	716	16	107	202
67	9	2	654	0	717	16	107	202
67	10	2	654	0	718	16	107	202
67	11	2	654	0	695	16	107	202
67	12	2	654	0	697	16	107	202
67	13	2	654	0	689	16	107	202
67	14	2	654	0	690	16	107	202
67	15	2	654	0	693	16	107	202
67	16	2	654	0	570	16	107	202
67	17	2	654	0	572	16	107	202
67	18	2	654	0	563	16	107	202
67	19	2	654	0	564	16	107	202
67	20	2	654	0	568	16	107	202
67	21	2	654	0	391	16	107	202
67	22	2	654	0	393	16	107	202
67	23	2	654	0	388	16	107	202
67	24	2	654	0	396	16	107	202
67	25	2	654	0	398	16	107	202
67	26	2	654	0	215	16	107	202
67	27	2	654	0	218	16	107	202
67	28	2	654	0	220	16	107	202
67	29	2	654	0	222	16	107	202
67	30	2	654	0	214	16	107	202
67	31	2	654	0	112	17	110	205
67	32	2	654	0	121	17	110	205
67	33	2	654	0	116	17	110	205
67	34	2	654	0	117	17	110	205
67	35	2	654	0	118	17	110	205
67	36	2	654	0	70	17	110	205
67	37	2	654	0	72	17	110	205
67	38	2	654	0	66	17	110	205
67	39	2	654	0	67	17	110	205
67	40	2	654	0	64	17	110	205
67	41	2	646	0	440	11	108	203
67	42	2	646	0	439	11	108	203
67	43	2	646	0	441	11	108	203
67	44	2	646	0	443	11	108	203
67	45	2	646	0	444	11	108	203
67	46	2	646	0	270	11	108	203
67	47	2	646	0	272	11	108	203
67	48	2	646	0	265	11	108	203
67	49	2	646	0	266	11	108	203
67	50	2	646	0	268	11	108	203
67	51	2	646	0	69	11	108	203
67	52	2	646	0	67	11	108	203
67	53	2	646	0	65	11	108	203
67	54	2	646	0	73	11	108	203
67	55	2	646	0	71	11	108	203
67	56	2	647	0	669	7	102	207
67	57	2	647	0	667	7	102	207
67	58	2	647	0	666	7	102	207
67	59	2	647	0	663	7	102	207
67	60	2	647	0	665	7	102	207
67	61	2	647	0	461	7	102	207
67	62	2	647	0	468	7	102	207
67	63	2	647	0	465	7	102	207
67	64	2	647	0	473	7	102	207
67	65	2	647	0	471	7	102	207
67	66	2	647	0	281	7	102	207
67	67	2	647	0	293	7	102	207
67	68	2	647	0	291	7	102	207
67	69	2	647	0	290	7	102	207
67	70	2	647	0	285	7	102	207
67	71	2	648	0	799	4	104	209
67	72	2	648	0	797	4	104	209
67	73	2	648	0	785	4	104	209
67	74	2	648	0	793	4	104	209
67	75	2	648	0	791	4	104	209
67	76	2	648	0	699	3	103	208
67	77	2	648	0	697	3	103	208
67	78	2	648	0	686	3	103	208
67	79	2	648	0	694	3	103	208
67	80	2	648	0	691	3	103	208
67	81	2	648	0	617	3	103	208
67	82	2	648	0	624	3	103	208
67	83	2	648	0	623	3	103	208
67	84	2	648	0	611	3	103	208
67	85	2	648	0	610	3	103	208
67	86	2	648	0	518	2	102	207
67	87	2	648	0	516	2	102	207
67	88	2	648	0	524	2	102	207
67	89	2	648	0	522	2	102	207
67	90	2	648	0	510	2	102	207
67	91	2	648	0	444	1	101	206
67	92	2	648	0	442	1	101	206
67	93	2	648	0	441	1	101	206
67	94	2	648	0	440	1	101	206
67	95	2	648	0	446	1	101	206
68	6	2	654	0	707	16	107	202
68	7	2	654	0	710	16	107	202
68	8	2	654	0	712	16	107	202
68	9	2	654	0	713	16	107	202
68	10	2	654	0	714	16	107	202
68	11	2	654	0	686	16	107	202
68	12	2	654	0	687	16	107	202
68	13	2	654	0	688	16	107	202
68	14	2	654	0	683	16	107	202
68	15	2	654	0	692	16	107	202
68	16	2	654	0	560	16	107	202
68	17	2	654	0	561	16	107	202
68	18	2	654	0	562	16	107	202
68	19	2	654	0	559	16	107	202
68	20	2	654	0	567	16	107	202
68	21	2	654	0	390	16	107	202
68	22	2	654	0	386	16	107	202
68	23	2	654	0	387	16	107	202
68	24	2	654	0	389	16	107	202
68	25	2	654	0	384	16	107	202
68	26	2	654	0	207	16	107	202
68	27	2	654	0	217	16	107	202
68	28	2	654	0	211	16	107	202
68	29	2	654	0	212	16	107	202
68	30	2	654	0	213	16	107	202
68	31	2	654	0	111	17	110	205
68	32	2	654	0	114	17	110	205
68	33	2	654	0	115	17	110	205
68	34	2	654	0	106	17	110	205
68	35	2	654	0	109	17	110	205
68	36	2	654	0	57	17	110	205
68	37	2	654	0	59	17	110	205
68	38	2	654	0	65	17	110	205
68	39	2	654	0	60	17	110	205
68	40	2	654	0	63	17	110	205
68	41	2	646	0	437	11	108	203
68	42	2	646	0	438	11	108	203
68	43	2	646	0	434	11	108	203
68	44	2	646	0	442	11	108	203
68	45	2	646	0	429	11	108	203
68	46	2	646	0	262	11	108	203
68	47	2	646	0	255	11	108	203
68	48	2	646	0	258	11	108	203
68	49	2	646	0	251	11	108	203
68	50	2	646	0	254	11	108	203
68	51	2	646	0	62	11	108	203
68	52	2	646	0	60	11	108	203
68	53	2	646	0	56	11	108	203
68	54	2	646	0	55	11	108	203
68	55	2	646	0	50	11	108	203
68	56	2	647	0	657	7	102	207
68	57	2	647	0	668	7	102	207
68	58	2	647	0	652	7	102	207
68	59	2	647	0	664	7	102	207
68	60	2	647	0	660	7	102	207
68	61	2	647	0	462	7	102	207
68	62	2	647	0	460	7	102	207
68	63	2	647	0	466	7	102	207
68	64	2	647	0	458	7	102	207
68	65	2	647	0	455	7	102	207
68	66	2	647	0	282	7	102	207
68	67	2	647	0	294	7	102	207
68	68	2	647	0	292	7	102	207
68	69	2	647	0	289	7	102	207
68	70	2	647	0	286	7	102	207
68	71	2	648	0	789	4	104	209
68	72	2	648	0	788	4	104	209
68	73	2	648	0	786	4	104	209
68	74	2	648	0	794	4	104	209
68	75	2	648	0	780	4	104	209
68	76	2	648	0	682	3	103	208
68	77	2	648	0	689	3	103	208
68	78	2	648	0	687	3	103	208
68	79	2	648	0	685	3	103	208
68	80	2	648	0	692	3	103	208
68	81	2	648	0	618	3	103	208
68	82	2	648	0	614	3	103	208
68	83	2	648	0	613	3	103	208
68	84	2	648	0	612	3	103	208
68	85	2	648	0	605	3	103	208
68	86	2	648	0	519	2	102	207
68	87	2	648	0	507	2	102	207
68	88	2	648	0	514	2	102	207
68	89	2	648	0	513	2	102	207
68	90	2	648	0	511	2	102	207
68	91	2	648	0	438	1	101	206
68	92	2	648	0	437	1	101	206
68	93	2	648	0	436	1	101	206
68	94	2	648	0	435	1	101	206
68	95	2	648	0	430	1	101	206
69	6	2	654	0	706	16	107	202
69	7	2	654	0	709	16	107	202
69	8	2	654	0	711	16	107	202
69	9	2	654	0	702	16	107	202
69	10	2	654	0	704	16	107	202
69	11	2	654	0	685	16	107	202
69	12	2	654	0	680	16	107	202
69	13	2	654	0	681	16	107	202
69	14	2	654	0	682	16	107	202
69	15	2	654	0	684	16	107	202
69	16	2	654	0	556	16	107	202
69	17	2	654	0	557	16	107	202
69	18	2	654	0	558	16	107	202
69	19	2	654	0	553	16	107	202
69	20	2	654	0	566	16	107	202
69	21	2	654	0	385	16	107	202
69	22	2	654	0	377	16	107	202
69	23	2	654	0	379	16	107	202
69	24	2	654	0	381	16	107	202
69	25	2	654	0	383	16	107	202
69	26	2	654	0	206	16	107	202
69	27	2	654	0	209	16	107	202
69	28	2	654	0	210	16	107	202
69	29	2	654	0	202	16	107	202
69	30	2	654	0	204	16	107	202
69	31	2	654	0	110	17	110	205
69	32	2	654	0	113	17	110	205
69	33	2	654	0	103	17	110	205
69	34	2	654	0	105	17	110	205
69	35	2	654	0	108	17	110	205
69	36	2	654	0	56	17	110	205
69	37	2	654	0	58	17	110	205
69	38	2	654	0	52	17	110	205
69	39	2	654	0	54	17	110	205
69	40	2	654	0	62	17	110	205
69	41	2	646	0	436	11	108	203
69	42	2	646	0	431	11	108	203
69	43	2	646	0	433	11	108	203
69	44	2	646	0	426	11	108	203
69	45	2	646	0	428	11	108	203
69	46	2	646	0	261	11	108	203
69	47	2	646	0	264	11	108	203
69	48	2	646	0	257	11	108	203
69	49	2	646	0	259	11	108	203
69	50	2	646	0	253	11	108	203
69	51	2	646	0	63	11	108	203
69	52	2	646	0	59	11	108	203
69	53	2	646	0	57	11	108	203
69	54	2	646	0	53	11	108	203
69	55	2	646	0	51	11	108	203
69	56	2	647	0	658	7	102	207
69	57	2	647	0	655	7	102	207
69	58	2	647	0	653	7	102	207
69	59	2	647	0	650	7	102	207
69	60	2	647	0	661	7	102	207
69	61	2	647	0	463	7	102	207
69	62	2	647	0	453	7	102	207
69	63	2	647	0	451	7	102	207
69	64	2	647	0	459	7	102	207
69	65	2	647	0	456	7	102	207
69	66	2	647	0	283	7	102	207
69	67	2	647	0	280	7	102	207
69	68	2	647	0	277	7	102	207
69	69	2	647	0	275	7	102	207
69	70	2	647	0	287	7	102	207
69	71	2	648	0	778	4	104	209
69	72	2	648	0	776	4	104	209
69	73	2	648	0	787	4	104	209
69	74	2	648	0	783	4	104	209
69	75	2	648	0	781	4	104	209
69	76	2	648	0	683	3	103	208
69	77	2	648	0	680	3	103	208
69	78	2	648	0	688	3	103	208
69	79	2	648	0	677	3	103	208
69	80	2	648	0	675	3	103	208
69	81	2	648	0	619	3	103	208
69	82	2	648	0	602	3	103	208
69	83	2	648	0	609	3	103	208
69	84	2	648	0	608	3	103	208
69	85	2	648	0	606	3	103	208
69	86	2	648	0	509	2	102	207
69	87	2	648	0	508	2	102	207
69	88	2	648	0	506	2	102	207
69	89	2	648	0	505	2	102	207
69	90	2	648	0	512	2	102	207
69	91	2	648	0	439	1	101	206
69	92	2	648	0	427	1	101	206
69	93	2	648	0	425	1	101	206
69	94	2	648	0	433	1	101	206
69	95	2	648	0	431	1	101	206
70	6	2	654	0	705	16	107	202
70	7	2	654	0	708	16	107	202
70	8	2	654	0	700	16	107	202
70	9	2	654	0	701	16	107	202
70	10	2	654	0	703	16	107	202
70	11	2	654	0	675	16	107	202
70	12	2	654	0	676	16	107	202
70	13	2	654	0	677	16	107	202
70	14	2	654	0	678	16	107	202
70	15	2	654	0	679	16	107	202
70	16	2	654	0	555	16	107	202
70	17	2	654	0	550	16	107	202
70	18	2	654	0	551	16	107	202
70	19	2	654	0	552	16	107	202
70	20	2	654	0	554	16	107	202
70	21	2	654	0	375	16	107	202
70	22	2	654	0	376	16	107	202
70	23	2	654	0	378	16	107	202
70	24	2	654	0	380	16	107	202
70	25	2	654	0	382	16	107	202
70	26	2	654	0	205	16	107	202
70	27	2	654	0	208	16	107	202
70	28	2	654	0	200	16	107	202
70	29	2	654	0	201	16	107	202
70	30	2	654	0	203	16	107	202
70	31	2	654	0	100	17	110	205
70	32	2	654	0	101	17	110	205
70	33	2	654	0	102	17	110	205
70	34	2	654	0	104	17	110	205
70	35	2	654	0	107	17	110	205
70	36	2	654	0	55	17	110	205
70	37	2	654	0	50	17	110	205
70	38	2	654	0	51	17	110	205
70	39	2	654	0	53	17	110	205
70	40	2	654	0	61	17	110	205
70	41	2	646	0	435	11	108	203
70	42	2	646	0	430	11	108	203
70	43	2	646	0	432	11	108	203
70	44	2	646	0	425	11	108	203
70	45	2	646	0	427	11	108	203
70	46	2	646	0	260	11	108	203
70	47	2	646	0	263	11	108	203
70	48	2	646	0	256	11	108	203
70	49	2	646	0	250	11	108	203
70	50	2	646	0	252	11	108	203
70	51	2	646	0	64	11	108	203
70	52	2	646	0	61	11	108	203
70	53	2	646	0	58	11	108	203
70	54	2	646	0	54	11	108	203
70	55	2	646	0	52	11	108	203
70	56	2	647	0	659	7	102	207
70	57	2	647	0	656	7	102	207
70	58	2	647	0	654	7	102	207
70	59	2	647	0	651	7	102	207
70	60	2	647	0	662	7	102	207
70	61	2	647	0	464	7	102	207
70	62	2	647	0	454	7	102	207
70	63	2	647	0	452	7	102	207
70	64	2	647	0	450	7	102	207
70	65	2	647	0	457	7	102	207
70	66	2	647	0	284	7	102	207
70	67	2	647	0	279	7	102	207
70	68	2	647	0	278	7	102	207
70	69	2	647	0	276	7	102	207
70	70	2	647	0	288	7	102	207
70	71	2	648	0	779	4	104	209
70	72	2	648	0	777	4	104	209
70	73	2	648	0	775	4	104	209
70	74	2	648	0	784	4	104	209
70	75	2	648	0	782	4	104	209
70	76	2	648	0	684	3	103	208
70	77	2	648	0	681	3	103	208
70	78	2	648	0	679	3	103	208
70	79	2	648	0	678	3	103	208
70	80	2	648	0	676	3	103	208
70	81	2	648	0	604	3	103	208
70	82	2	648	0	603	3	103	208
70	83	2	648	0	601	3	103	208
70	84	2	648	0	600	3	103	208
70	85	2	648	0	607	3	103	208
70	86	2	648	0	504	2	102	207
70	87	2	648	0	503	2	102	207
70	88	2	648	0	502	2	102	207
70	89	2	648	0	501	2	102	207
70	90	2	648	0	500	2	102	207
70	91	2	648	0	429	1	101	206
70	92	2	648	0	428	1	101	206
70	93	2	648	0	426	1	101	206
70	94	2	648	0	434	1	101	206
70	95	2	648	0	432	1	101	206
71	6	2	654	0	767	16	107	202
71	7	2	654	0	769	16	107	202
71	8	2	654	0	771	16	107	202
71	9	2	654	0	773	16	107	202
71	10	2	654	0	774	16	107	202
71	11	2	654	0	742	15	106	201
71	12	2	654	0	744	15	106	201
71	13	2	654	0	746	15	106	201
71	14	2	654	0	748	15	106	201
71	15	2	654	0	749	15	106	201
71	16	2	654	0	591	15	106	201
71	17	2	654	0	593	15	106	201
71	18	2	654	0	595	15	106	201
71	19	2	654	0	597	15	106	201
71	20	2	654	0	599	15	106	201
71	21	2	654	0	420	15	106	201
71	22	2	654	0	421	15	106	201
71	23	2	654	0	422	15	106	201
71	24	2	654	0	423	15	106	201
71	25	2	654	0	424	15	106	201
71	26	2	654	0	245	15	106	201
71	27	2	654	0	246	15	106	201
71	28	2	654	0	249	15	106	201
71	29	2	654	0	242	15	106	201
71	30	2	654	0	244	15	106	201
71	31	2	654	0	142	15	106	201
71	32	2	654	0	144	15	106	201
71	33	2	654	0	146	15	106	201
71	34	2	654	0	148	15	106	201
71	35	2	654	0	149	15	106	201
71	36	2	646	0	620	11	108	203
71	37	2	646	0	622	11	108	203
71	38	2	646	0	624	11	108	203
71	39	2	646	0	617	11	108	203
71	40	2	646	0	619	11	108	203
71	41	2	646	0	471	11	108	203
71	42	2	646	0	473	11	108	203
